OID_,sci_name,class,family,order_,biome_freshwater,biome_marine,biome_terrestrial,category,criteria,common_name,movementpattern,Range_Areakm2,FW_Width,FW_Length,Hazira_10,Hazira_15,Hazira_20,Hazira_25,Kudankulam_10,Kudankulam_15,Kudankulam_20,Kudankulam_25,Muttom_10,Muttom_15,Muttom_20,Muttom_25,Pipavav_10,Pipavav_15,Pipavav_20,Pipavav_25,Tuticorin_10,Tuticorin_15,Tuticorin_20,Tuticorin_25,Vizhinjam_10,Vizhinjam_15,Vizhinjam_20,Vizhinjam_25,Sens_Score,Sens_Score_1
63,Anathana ellioti,MAMMALIA,TUPAIIDAE,SCANDENTIA,false,false,true,LC,,Madras Treeshrew,,1366021.535381834488362,,,0.002715213972679,0.006717698163351,0.011984927595582,0.021213639571988,0.012683219004288,0.026793759230980,0.047486856986436,0.073312555439765,0.000604111124211,0.005827729045065,0.016510911180895,0.031519820837022,,,,,0.007556410830516,0.019514336781182,0.038300139242152,0.064605495669525,,,,,,
64,Anax ephippiger,INSECTA,AESHNIDAE,ODONATA,true,false,true,LC,,Vagrant Emperor,Full Migrant,46413617.344947502017021,,,0.000227339672346,0.000556465068972,0.001072137906127,0.001731052353468,0.000361129156260,0.000774108550662,0.001377639673838,0.002123047642471,0.000317512882552,0.000705632929725,0.001237584255800,0.001909630903615,0.000445319702515,0.000916462109446,0.001543373987919,0.002337180454288,0.000241646537146,0.000589248883510,0.001137360486995,0.001902938388274,0.000366033419573,0.000779248490574,0.001350160531930,0.002079589442858,,
65,Anax guttatus,INSECTA,AESHNIDAE,ODONATA,true,false,true,LC,,Lesser Green Emperor,,9065944.857653403654695,,,0.000157641159687,0.000729760287664,0.001296999909001,0.002059395703830,0.001848821136010,0.003963092498134,0.007052904210725,0.010869062456250,0.001625525156424,0.003612527684700,0.006335882578457,0.009776463393735,,,,,0.001237123111151,0.003016692979008,0.005822781326768,0.009742200683011,0.001873928789362,0.003989406711158,0.006912223189880,0.010646575745926,,
66,Anax imperator,INSECTA,AESHNIDAE,ODONATA,true,false,true,LC,,Blue Emperor,Nomadic,46687701.901872627437115,,,0.000043363789609,0.000208391831242,0.000485204465472,0.000853817221241,0.000359009113491,0.000769564073412,0.001369552110214,0.002110584091071,0.000315648893232,0.000701490445066,0.001230318900716,0.001898420235306,,,,,0.000240227928361,0.000585789642370,0.001130683504997,0.001891767009008,0.000363884585865,0.000762037252744,0.001237437394355,0.001836475706633,,
67,Anax indicus,INSECTA,AESHNIDAE,ODONATA,true,false,true,LC,,,,3192306.842765763867646,,,,,,,0.005250532388112,0.011254926240967,0.020029791561435,0.030867434033184,0.004616386255683,0.010259344856042,0.017993496524629,0.027764523398283,,,,,0.003513349580801,0.008567212848643,0.016536322172876,0.027667219516984,0.005321836498903,0.011329656903149,0.019630266565778,0.030235586173092,,
68,Anguilla bengalensis,ACTINOPTERYGII,ANGUILLIDAE,ANGUILLIFORMES,true,true,false,NT,,Indian Mottled Eel,Full Migrant,12516373.119807841256261,,,,,,,0.002637861699252,0.005834773342045,0.010288882577216,0.015998157106244,0.002579912306626,0.005748250282032,0.010173777400261,0.015854392765495,,,,,0.003725567067809,0.007418634103605,0.012368792832391,0.018574194586708,0.002930678802654,0.006268488312041,0.010863337189929,0.016713529574611,,
69,Anguilla bicolor,ACTINOPTERYGII,ANGUILLIDAE,ANGUILLIFORMES,true,true,false,NT,,Shortfin Eel,Full Migrant,21940744.420032504945993,,,0.001773630333598,0.003725341020746,0.006394137467336,0.009779073740815,0.001504801324614,0.003328519708377,0.005869422242790,0.009126349577648,0.001471743366038,0.003279161542498,0.005803759049455,0.009044337404511,0.001880637428663,0.003881462149469,0.006599435751786,0.010033495895656,0.002125296508216,0.004232052965134,0.007055933161067,0.010595882500454,0.001671842517560,0.003575937858290,0.006197127088874,0.009534442783709,,
70,Anguilla marmorata,ACTINOPTERYGII,ANGUILLIDAE,ANGUILLIFORMES,true,true,false,LC,,Marbled Eel,Full Migrant,17810442.031732302159071,,,,,,,0.001853769895630,0.004100414806574,0.007230561324243,0.011242781241156,0.001813045683458,0.004039610313308,0.007149670611917,0.011141750164727,,,,,0.002618160033338,0.005213480514106,0.008692228180299,0.013053103872040,0.002059548512214,0.004405210071197,0.007634262044321,0.011745512656680,,
71,Anhinga melanogaster,AVES,ANHINGIDAE,SULIFORMES,true,true,true,NT,,Oriental Darter,Not a Migrant,6866909.418333486653864,,,0.001026162040437,0.002428511190068,0.004511929696217,0.007865506422314,0.002521942722899,0.005328172358400,0.009444272602648,0.014581097170980,0.002203797112351,0.004865546952557,0.008525148203862,0.013104847881977,0.002791165518599,0.005896644047888,0.010073999424220,0.015396345012014,0.001504682974137,0.003883396889663,0.007621817419952,0.012855978494670,0.002428828723516,0.005216952668545,0.009069586075897,0.013986832231949,30.000000000000000,20.000000000000000
72,Aniseia martinicensis,MAGNOLIOPSIDA,CONVOLVULACEAE,SOLANALES,true,false,true,LC,,Whitejacket,,412561.035204609623179,,,,,,,0.040627468520919,0.087088151783515,0.154986135879333,0.238845437339675,0.035720584774948,0.079384561292834,0.139229731310826,0.214835795112137,,,,,0.027185528808503,0.066255758179239,0.121810625124658,0.192456847903989,0.041179204097893,0.087666401263929,0.151894699052638,0.233956337121190,,
73,Anodontostoma chacunda,ACTINOPTERYGII,CLUPEIDAE,CLUPEIFORMES,true,true,false,LC,,Shortnose Gizzard Shad,Full Migrant,8961455.623511860147119,,,0.003555433172299,0.007258789437392,0.012195243253245,0.017911817604720,0.001751067842321,0.004065158071953,0.007131913252870,0.011169110797539,0.001913063201796,0.004297525479779,0.007672890195370,0.012097001009308,0.002464796217999,0.004983448834446,0.008436300494600,0.012764953110121,0.004051747934483,0.007387500220935,0.011437406653506,0.016094242929429,0.002230557800442,0.004755172880456,0.008220412384765,0.012622631706310,,
74,Anser anser,AVES,ANATIDAE,ANSERIFORMES,true,false,true,LC,,Greylag Goose,Full Migrant,19070931.783735971897840,,,,,,,,,,,,,,,0.001081841144708,0.002020582408630,0.003246040234171,0.004757626520958,,,,,,,,,15.000000000000000,10.000000000000000
75,Anthropoides virgo,AVES,GRUIDAE,GRUIFORMES,true,false,true,LC,,Demoiselle Crane,Full Migrant,20925272.519895639270544,,,0.000289400571738,0.000749600293115,0.001415268119613,0.002508680195430,,,,,,,,,0.000915958478895,0.001935062996695,0.003305918308146,0.005052517546445,,,,,,,,,20.000000000000000,20.000000000000000
76,Anthus campestris,AVES,MOTACILLIDAE,PASSERIFORMES,false,true,true,LC,,Tawny Pipit,Full Migrant,36404005.517811425030231,,,,,,,,,,,,,,,0.000526499227631,0.001112287507186,0.001900264559970,0.002904221803812,,,,,,,,,,15.000000000000000
77,Anthus godlewskii,AVES,MOTACILLIDAE,PASSERIFORMES,true,false,true,LC,,Blyth's Pipit,Full Migrant,9003509.124817769974470,,,0.000782646153020,0.001852207415177,0.003441117688905,0.005998862557523,0.001923466950084,0.004063757413156,0.007203076443347,0.011120894320754,0.001680819660102,0.003710916458313,0.006502067103194,0.009994969972155,0.002128801173196,0.004497326540980,0.007683364404638,0.011742677783208,0.001147610508688,0.002961837913092,0.005813103435595,0.009805159142184,0.001852449595576,0.003978930983241,0.006917305817272,0.010667652873420,,15.000000000000000
78,Anthus richardi,AVES,MOTACILLIDAE,PASSERIFORMES,false,false,true,LC,,Richard's Pipit,Full Migrant,23074899.777032576501369,,,0.001686454555431,0.003542236629561,0.006079858951197,0.009155652102742,0.000750510398906,0.001585622356064,0.002810541545623,0.004339220298270,0.000655832757374,0.001447948659223,0.002537017324429,0.003899900073939,,,,,0.000447781866294,0.001155668494097,0.002268193159304,0.003825838493774,0.000722800402090,0.001552524247593,0.002699037770338,0.004162371707539,,15.000000000000000
79,Anthus rufulus,AVES,MOTACILLIDAE,PASSERIFORMES,false,false,true,LC,,Paddyfield Pipit,Not a Migrant,7677685.919214048422873,,,0.000788751440832,0.002043010169922,0.003857265249351,0.006837322769777,0.002255621344581,0.004765508427329,0.008446629422806,0.013040991738034,0.001971072443720,0.004351737039704,0.007624878265374,0.011720953981898,0.002496413761838,0.005273948553648,0.009010168200986,0.013770465174451,0.001345865835915,0.003473504309938,0.006817361141737,0.011499082872709,0.002172340339593,0.004666033723127,0.008111822585644,0.012509799306306,,15.000000000000000
80,Anthus similis,AVES,MOTACILLIDAE,PASSERIFORMES,false,false,true,LC,,Long-billed Pipit,Not a Migrant,9112373.167468551546335,,,0.000664322889744,0.001721432976347,0.003250121864441,0.005760998438012,,,,0.000010980817477,,,,,0.002102995209351,0.004443103344680,0.007591050428534,0.011601944601753,,,,0.000485635773439,,,,0.000039551851849,,15.000000000000000
81,Anthus trivialis,AVES,MOTACILLIDAE,PASSERIFORMES,false,false,true,LC,,Tree Pipit,Full Migrant,56593105.531045749783516,,,0.000157899343373,0.000414763220607,0.000833598814914,0.001365420484521,0.000288181530833,0.000619266085355,0.001107018042138,0.001713952226253,0.000252081701694,0.000566219222197,0.000998286979732,0.001544660908821,0.000348054901887,0.000725626976342,0.001232928456285,0.001877861502706,0.000177807221723,0.000451526597952,0.000876768970643,0.001493048047112,0.000290390392819,0.000625439760759,0.001090105714719,0.001683013747800,,15.000000000000000
82,Antilope cervicapra,MAMMALIA,BOVIDAE,CETARTIODACTYLA,false,false,true,LC,,Blackbuck,,1753994.486125436378643,,,,,,,0.009876179514484,0.020864958404010,0.036979128909511,0.057092038955814,0.000298282591855,0.005524908155193,0.014544726352786,0.026779440751874,0.010930659255852,0.023089390505913,0.039447098737486,0.060286672772792,0.005869962289749,0.015179312048256,0.029809094834613,0.050295291007484,,,,,,
83,Aplocheilus blockii,ACTINOPTERYGII,APLOCHEILIDAE,CYPRINODONTIFORMES,true,true,false,LC,,Green Panchax,,139385.609741385735106,400.283668174642685,1555.914340247127257,0.075701190238791,0.185295719013156,0.357008148892379,0.576418194726172,,,,,,,0.026950001463833,0.105535930174772,0.148285739877060,0.305170108577956,0.513923710118504,0.778251065319286,,,,,0.121884426254975,0.255247067184810,0.414470813274065,0.600572310248062,,
84,Aplocheilus panchax,ACTINOPTERYGII,APLOCHEILIDAE,CYPRINODONTIFORMES,true,false,false,LC,,Blue Panchax,,2610310.170564184430987,,,0.000532617053493,0.002614182999002,0.006981125500456,0.013048448486905,0.001179557157021,0.003908162004269,0.008429180234859,0.013132435047896,0.005645659124747,0.012546775917881,0.022005339721156,0.033954921920758,,,,,,,,,0.006508397072160,0.013855725524868,0.024007045212449,0.036976934666172,,
85,Aplocheilus parvus,ACTINOPTERYGII,APLOCHEILIDAE,CYPRINODONTIFORMES,true,true,false,LC,,Dwarf panchax,Unknown,2892562.936043995898217,,,0.003647857211204,0.008928952393911,0.017203358960066,0.027776198231737,0.005794622573179,0.012421226043266,0.022105393056302,0.034066093987004,0.005094762565706,0.011322476786798,0.019858085461262,0.030641641989432,0.007145531050651,0.014705409209944,0.024764740218648,0.037502035957049,0.003877422943964,0.009454996407971,0.018249910391129,0.030534254951929,0.005873315618641,0.012503700708764,0.021664467003687,0.033368770446986,,
86,Apus affinis,AVES,APODIDAE,CAPRIMULGIFORMES,false,false,true,LC,,Little Swift,Full Migrant,22140722.822907876223326,,,0.000318262499223,0.000753198822685,0.001399328050825,0.002439433175113,0.000782218965387,0.001652607386279,0.002929154271789,0.004522295966174,0.000683626383648,0.001509171263132,0.002644153641889,0.004064552821656,0.000865614517688,0.001828771582779,0.003124316647217,0.004775042414584,0.000466612405429,0.001204415174721,0.002363875467878,0.003987098485860,0.000753073423976,0.001617741893313,0.002812671912130,0.004337787201605,,10.000000000000000
87,Apus pacificus,AVES,APODIDAE,CAPRIMULGIFORMES,false,false,true,LC,,Pacific Swift,Full Migrant,28556294.409930139780045,,,0.000212177901090,0.000549564741270,0.001037722964038,0.001839312064342,0.000357349888173,0.000771286258588,0.001414076157691,0.002184454551569,0.000530436750598,0.001170850496531,0.002051334722912,0.003152816135545,0.000671460438432,0.001418363612236,0.002423108244179,0.003703204511138,,,,,0.000584544416273,0.001255256327299,0.002181751399956,0.003364429268751,,10.000000000000000
88,Aquila fasciata,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,true,false,true,LC,,Bonelli's Eagle,Not a Migrant,5912458.009801258333027,,,0.001024144355029,0.002653088848220,0.005009306490147,0.008878890542981,,,,,,,,,0.003241633152333,0.006848430008287,0.011699758199515,0.017881293016991,,,,,,,,,,20.000000000000000
89,Aquila heliaca,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,true,false,true,VU,C2a(ii),Eastern Imperial Eagle,Full Migrant,31715174.324122663587332,,,,,,,,,,,,,,,0.000604337866534,0.001276730190261,0.002181203256822,0.003333587433272,,,,,,,,,,60.000000000000000
90,Aquila nipalensis,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,false,false,true,EN,A2abcd+3bcd+4abcd,Steppe Eagle,Full Migrant,30337868.193754296749830,,,0.000232172180254,0.000549658977031,0.001021146883370,0.001780246198259,0.000547715798182,0.001176074474288,0.002096069919449,0.003236778971368,0.000470387680960,0.001059553592902,0.001875185364662,0.002903276075406,0.000631655262759,0.001334603066667,0.002280231400376,0.003484971408019,0.000328892975275,0.000852790836932,0.001679268940568,0.002846441612643,0.000556375297254,0.001190726014805,0.002066023550016,0.003179138916954,,80.000000000000000
91,Aquila rapax,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,true,false,true,VU,A2ace+3ce+4ace,Tawny Eagle,Nomadic,17570851.236544832587242,,,0.000401037019858,0.000949092685881,0.001763268843020,0.003073887150534,,,,,,,,,0.001090841274649,0.002304508104892,0.003937056279477,0.006017106993058,,,,,,,,,,60.000000000000000
92,Ardea alba,AVES,ARDEIDAE,PELECANIFORMES,true,true,true,LC,,Great White Egret,Full Migrant,80818411.779747173190117,,,0.000189117456976,0.000431167558689,0.000770512618019,0.001206997001896,0.000375004723982,0.000721715115927,0.001162235502580,0.001698703152630,0.000208765566968,0.000458540952269,0.000805649336653,0.001249917552843,0.000510559218628,0.001053747124227,0.001791628045611,0.002723913576599,0.000576979755933,0.001148213869258,0.001803351059035,0.002566240755903,0.000453875157659,0.000970802777274,0.001682408483428,0.002553600242150,10.000000000000000,10.000000000000000
93,Ardea cinerea,AVES,ARDEIDAE,PELECANIFORMES,true,true,true,LC,,Grey Heron,Full Migrant,51695569.400077693164349,,,0.000136308814508,0.000322587923049,0.000599318952691,0.001044786127747,0.000334998771410,0.000707760401423,0.001254516880983,0.001936859863524,0.000292738339524,0.000646308195878,0.001132426263472,0.001740357309783,0.000370760608892,0.000783272551573,0.001338165771830,0.002045152182244,0.000199872480497,0.000515845651498,0.001012433568936,0.001707706111596,0.000322630102165,0.000579776242314,0.000781286499151,0.000978145430820,10.000000000000000,10.000000000000000
94,Ardea intermedia,AVES,ARDEIDAE,PELECANIFORMES,true,true,true,LC,,Intermediate Egret,Full Migrant,8897447.784817742183805,,,0.000792687051313,0.001875527298183,0.003484703990100,0.006074119024885,0.001947144396054,0.004113678049690,0.007290644102652,0.011255855901992,0.001702432914415,0.003757836201792,0.006583743967930,0.010118941318147,0.002155047429100,0.004552227771757,0.007776948411405,0.011885408134792,0.001160089261805,0.002995593790836,0.005880212232709,0.009919280363690,0.001876091082574,0.004028736113095,0.007002315346892,0.010798111423437,10.000000000000000,10.000000000000000
95,Ardea purpurea,AVES,ARDEIDAE,PELECANIFORMES,true,true,true,LC,,Purple Heron,Full Migrant,42290223.097843602299690,,,0.000143152207030,0.000370874695250,0.000700248239697,0.001241293319694,0.000409502503600,0.000865166326168,0.001533521455642,0.002367617528557,0.000357843350977,0.000790047149114,0.001384277882818,0.002127910347940,0.000453274560042,0.000957529165460,0.001635830646894,0.002500050846440,0.000244343097648,0.000630576482693,0.001237605561015,0.002087506728429,0.000394383042115,0.000847106938446,0.001472681425701,0.002271123275089,10.000000000000000,10.000000000000000
96,Ardenna carneipes,AVES,PROCELLARIIDAE,PROCELLARIIFORMES,false,true,true,NT,,Flesh-footed Shearwater,Full Migrant,117452452.203160762786865,,,0.000271328588543,0.000553929591209,0.000930674493386,0.001366939355082,0.000133658418684,0.000310271284943,0.000544275812404,0.000852360493206,0.000146083539135,0.000328098514693,0.000585746591055,0.000923349747540,0.000188126377681,0.000380327933621,0.000643828972480,0.000974156438352,0.000017787621615,0.000051925447877,0.000092252414403,0.000137890446649,0.000170306555344,0.000362992823016,0.000627399038232,0.000963338442104,20.000000000000000,20.000000000000000
97,Ardenna pacifica,AVES,PROCELLARIIDAE,PROCELLARIIFORMES,false,true,true,LC,,Wedge-tailed Shearwater,Full Migrant,119951035.200290784239769,,,0.000265424120156,0.000542019953572,0.000910671043229,0.001337642764971,0.000130813163645,0.000303690587167,0.000532784986150,0.000834403096880,0.000142912385632,0.000321052398762,0.000573225922207,0.000903737756300,0.000184110824587,0.000372256155494,0.000630215683305,0.000953603788047,0.000302712181966,0.000551921477853,0.000854484707624,0.001202394906982,0.000166629267385,0.000355249146821,0.000614124038902,0.000943005365781,10.000000000000000,10.000000000000000
98,Ardeola grayii,AVES,ARDEIDAE,PELECANIFORMES,true,true,true,LC,,Indian Pond-heron,Not a Migrant,3991531.502514510415494,,,0.001765377969779,0.004177936802728,0.007761966676727,0.013531350996768,0.004339342748973,0.009167371372877,0.016247758748232,0.025085049217897,0.003791944479637,0.008371744796827,0.014668092918009,0.022546885701380,0.004801847883386,0.010144328265254,0.017330603668567,0.026487080153018,0.002588711729929,0.006681211048272,0.013112468844658,0.022117117267204,0.004178660101671,0.008974932325469,0.015601869258446,0.024061246837918,10.000000000000000,10.000000000000000
99,Arenaria interpres,AVES,SCOLOPACIDAE,CHARADRIIFORMES,true,true,true,LC,,Ruddy Turnstone,Full Migrant,13074757.702301725745201,,,0.000462889743503,0.001199468214594,0.002264901846012,0.004014688646140,0.001324533320669,0.002798375142658,0.004960165684219,0.007658044284477,0.001157310134762,0.002555270652511,0.004477306293409,0.006882580912552,0.001466113767094,0.003097122176333,0.005291084131927,0.008086399033863,0.000790401658172,0.002039795491382,0.004003227298964,0.006752227379840,0.001275629515803,0.002739962164524,0.004763378982847,0.007345934217145,10.000000000000000,10.000000000000000
100,Argya affinis,AVES,LEIOTRICHIDAE,PASSERIFORMES,false,false,true,LC,,Yellow-billed Babbler,Not a Migrant,745689.648598725791089,,,,,,,0.023224074880096,0.049066092065450,0.086970450248707,0.134274458122350,0.020294334479955,0.044805865626060,0.078506414302245,0.120679968557536,,,,,0.013856329782937,0.035761438725704,0.070187818651150,0.118388179281872,0.022366606360130,0.048041891800364,0.083520035663627,0.128801989093866,,
