OID_,sci_name,class,family,order_,biome_freshwater,biome_marine,biome_terrestrial,category,criteria,common_name,movementpattern,Range_Areakm2,FW_Width,FW_Length,Igola_Luhololo,Luisenga,Mwenga,Sens_Score,Sens_Score_1
137,Azolla nilotica,POLYPODIOPSIDA,SALVINIACEAE,SALVINIALES,true,false,false,LC,,,,6453798.031131942756474,,,0.008506381540669,0.005983103283510,0.006675461750350,,
138,Azuragrion nigridorsum,INSECTA,COENAGRIONIDAE,ODONATA,true,false,true,LC,,Sailing Azuret,Not a Migrant,9179363.398934787139297,,,0.005980640056760,0.004206581492967,0.004693362712528,,
139,Balearica regulorum,AVES,GRUIDAE,GRUIFORMES,true,false,true,EN,A2acd+4acd,Grey Crowned Crane,Not a Migrant,3528802.948309043888003,,,0.015557249651906,0.010942447270874,0.012208695847397,80.000000000000000,80.000000000000000
140,Batis crypta,AVES,PLATYSTEIRIDAE,PASSERIFORMES,false,false,true,LC,,Dark Batis,Not a Migrant,41463.564239254454151,,,1.324017108670378,0.931269197417888,1.039034696889779,,
141,Batis molitor,AVES,PLATYSTEIRIDAE,PASSERIFORMES,false,false,true,LC,,Chinspot Batis,Not a Migrant,5233469.341831484809518,,,0.010489880584648,0.007378229940612,0.008232031007987,,
142,Bellamya capillata,GASTROPODA,VIVIPARIDAE,ARCHITAENIOGLOSSA,true,false,false,LC,,,Not a Migrant,4972344.583507444709539,,,0.011040761056930,0.007765700776099,0.008664339564116,,
143,Biomphalaria angulosa,GASTROPODA,PLANORBIDAE,HYGROPHILA,true,false,false,LC,,,,541617.705334757687524,,,0.101360180619086,0.071293349184938,0.079543341137040,,
144,Biomphalaria pfeifferi,GASTROPODA,PLANORBIDAE,HYGROPHILA,true,false,false,LC,,,,26050791.693720668554306,,,,0.001482248242017,0.001653772461422,,
145,Bitis arietans,REPTILIA,VIPERIDAE,SQUAMATA,false,false,true,LC,,Puff Adder,Not a Migrant,15451650.131879618391395,,,0.003552919459777,0.002499004304499,0.002788186474169,,
146,Blyxa aubertii,LILIOPSIDA,HYDROCHARITACEAE,ALISMATALES,true,false,false,LC,,Round Fruit Blyxa,,16690886.026884276419878,,,0.003289128471119,0.002313462576461,0.002581174051031,,
147,Blyxa hexandra,LILIOPSIDA,HYDROCHARITACEAE,ALISMATALES,true,false,false,LC,,,,4038813.857514898758382,,,,0.009560663489354,0.010667013489899,,
148,Boaedon capensis,REPTILIA,LAMPROPHIIDAE,SQUAMATA,false,false,true,LC,,Brown House Snake,,4989112.962086988613009,,,0.011003653125597,0.007739600302620,0.008635218771090,,
149,Boaedon fuliginosus,REPTILIA,LAMPROPHIIDAE,SQUAMATA,false,false,true,LC,,African House Snake,,10642544.105734135955572,,,0.005158397080041,0.003628243379360,0.004048099916080,,
150,Bocagia minuta,AVES,MALACONOTIDAE,PASSERIFORMES,true,false,true,LC,,Marsh Tchagra,Not a Migrant,3369804.062594053335488,,,0.016291293920800,0.011458749373532,0.011878182825239,,10.000000000000000
151,Bostrychia hagedash,AVES,THRESKIORNITHIDAE,PELECANIFORMES,true,false,true,LC,,Hadada Ibis,Not a Migrant,16240901.008350238204002,,,0.003380260024428,0.002377561452491,0.002652690382089,15.000000000000000,15.000000000000000
152,Brachythemis lacustris,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Red Groundling,,14351049.900537639856339,,,0.003825397362542,0.002690656116367,0.003002016033662,,
153,Brachythemis leucosticta,INSECTA,LIBELLULIDAE,ODONATA,true,false,false,LC,,Banded Groundling,,16756605.782884230837226,,,0.003276228440923,0.002304389128174,0.002571050632778,,
154,Bradinopyga cornuta,INSECTA,LIBELLULIDAE,ODONATA,true,false,true,LC,,Horned Rock-dweller,,4746500.994554113596678,,,0.011566092265063,0.008135201116671,0.009076598098417,,
155,Bradornis microrhynchus,AVES,MUSCICAPIDAE,PASSERIFORMES,false,false,true,LC,,African Grey Flycatcher,Not a Migrant,2477836.611461750231683,,,,0.001569115600083,0.006305763633946,,
156,Bradypterus cinnamomeus,AVES,LOCUSTELLIDAE,PASSERIFORMES,false,false,true,LC,,Cinnamon Bracken-warbler,Not a Migrant,513978.433297850890085,,,0.106810840460717,0.007726883632814,0.081927261839592,,
157,Bradypterus lopezi,AVES,LOCUSTELLIDAE,PASSERIFORMES,false,false,true,LC,,Evergreen-forest Warbler,Not a Migrant,424198.171599748195149,,,,,0.017921152606281,,
158,Breviceps fichus,AMPHIBIA,BREVICIPITIDAE,ANURA,false,false,true,LC,,,,17898.301652394282428,,,1.059504099012005,2.157396882737761,2.407048598130006,,
159,Breviceps mossambicus,AMPHIBIA,BREVICIPITIDAE,ANURA,false,false,true,LC,,Mozambique Rain Frog,,1579734.509370646905154,,,0.006555083882682,,,,
160,Broadleysaurus major,REPTILIA,GERRHOSAURIDAE,SQUAMATA,false,false,true,LC,,Rough-scaled Plated Lizard,,3690855.601290883962065,,,0.014874184842134,0.010250459982656,0.007942580269052,,
161,Brycinus imberi,ACTINOPTERYGII,ALESTIDAE,CHARACIFORMES,true,false,false,LC,,Spot-tail Robber,Full Migrant,3432253.580422241240740,,,,0.011250258550659,0.012552126727188,,
162,Bubalornis niger,AVES,PLOCEIDAE,PASSERIFORMES,false,false,true,LC,,Red-billed Buffalo-weaver,Not a Migrant,2708316.981433103792369,,,,0.012683202321568,0.012921086311794,,
163,Bubo africanus,AVES,STRIGIDAE,STRIGIFORMES,true,false,true,LC,,Spotted Eagle-owl,Not a Migrant,8655397.912723077461123,,,0.006342685685025,0.004461232236870,0.004977481374712,10.000000000000000,10.000000000000000
164,Bubo capensis,AVES,STRIGIDAE,STRIGIFORMES,false,false,true,LC,,Cape Eagle-owl,Not a Migrant,1905514.304856657981873,,,,0.004926281792667,0.013105125452999,10.000000000000000,10.000000000000000
165,Bubo lacteus,AVES,STRIGIDAE,STRIGIFORMES,true,false,true,LC,,Verreaux's Eagle-owl,Not a Migrant,11297681.705782337114215,,,0.004859268464886,0.003417846350850,0.003813355963043,10.000000000000000,10.000000000000000
166,Bubulcus ibis,AVES,ARDEIDAE,PELECANIFORMES,true,false,true,LC,,Cattle Egret,Full Migrant,63608683.445601992309093,,,0.000863065629808,0.000607051397695,0.000677298751799,10.000000000000000,10.000000000000000
167,Bucorvus leadbeateri,AVES,BUCEROTIDAE,BUCEROTIFORMES,true,false,true,VU,A4bcd,Southern Ground-hornbill,Not a Migrant,4867704.241102456115186,,,0.011278102719485,0.007932638935851,0.008850595633466,45.000000000000000,45.000000000000000
168,Buhoma procterae,REPTILIA,PSEUDOXYRHOPHIIDAE,SQUAMATA,false,false,true,VU,B1ab(iii)+2ab(iii),Uluguru Forest Snake,,6832.851241686010326,,,,3.725028077277651,3.381999346360794,,
169,Bulbostylis clarkeana,LILIOPSIDA,CYPERACEAE,POALES,true,false,false,NT,,,,4048123.858532830607146,,,0.013561459668164,0.009538675579252,0.010642481160870,,
170,Bulbostylis schoenoides,LILIOPSIDA,CYPERACEAE,POALES,true,false,true,LC,,,,5021222.329405688680708,,,0.010933287721144,0.007690107638740,0.008579998867806,,
171,Bulinus nasutus,GASTROPODA,BULINIDAE,HYGROPHILA,true,false,false,LC,,,,342565.856473268126138,,,,0.112719173442169,0.125762918521773,,
172,Bulinus truncatus,GASTROPODA,BULINIDAE,HYGROPHILA,true,false,false,LC,,,,19152707.470623675733805,,,,0.002016098259236,0.002249399045403,,
173,Burhinus capensis,AVES,BURHINIDAE,CHARADRIIFORMES,true,true,true,LC,,Spotted Thick-knee,Not a Migrant,12420326.167016068473458,,,0.004420050464135,0.003108915150209,0.003468675566324,10.000000000000000,10.000000000000000
174,Burhinus vermiculatus,AVES,BURHINIDAE,CHARADRIIFORMES,true,true,true,LC,,Water Thick-knee,Not a Migrant,5802684.873892986215651,,,0.009460873652854,0.006654461000442,0.007424508281526,10.000000000000000,10.000000000000000
175,Burnupia caffra,GASTROPODA,BURNUPIIDAE,HYGROPHILA,true,false,false,LC,,,,5564149.760368583723903,,,0.009866461328961,0.006939737759434,0.007742796969298,,
176,Butastur rufipennis,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,true,false,true,LC,,Grasshopper Buzzard,Full Migrant,7779284.038151696324348,,,,0.001478970221775,0.003695660712759,,10.000000000000000
177,Buteo augur,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,false,false,true,LC,,Augur Buzzard,Not a Migrant,3919620.576120323501527,,,0.014006067009059,0.009851397460873,0.010991390892214,,20.000000000000000
178,Buteo buteo,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,true,false,true,LC,,Eurasian Buzzard,Full Migrant,21382879.821969497948885,,,0.002567402936195,0.001805825057834,0.002014793248618,,10.000000000000000
179,Buteo oreophilus,AVES,ACCIPITRIDAE,ACCIPITRIFORMES,false,false,true,NT,,Mountain Buzzard,Not a Migrant,674699.032147681573406,,,0.073117470431570,0.023895152241184,0.051895095448832,,20.000000000000000
180,Butorides striata,AVES,ARDEIDAE,PELECANIFORMES,true,true,true,LC,,Green-backed Heron,Full Migrant,53949925.806921809911728,,,0.001017581908003,0.000715732961883,0.000798556833155,10.000000000000000,10.000000000000000
181,Bycanistes brevis,AVES,BUCEROTIDAE,BUCEROTIFORMES,false,false,true,LC,,Silvery-cheeked Hornbill,Not a Migrant,834430.409913133014925,,,0.053647501615312,0.046275566820719,0.051630527111049,10.000000000000000,15.000000000000000
182,Bycanistes bucinator,AVES,BUCEROTIDAE,BUCEROTIFORMES,false,false,true,LC,,Trumpeter Hornbill,Not a Migrant,4073263.550645595882088,,,0.013477759972228,0.009479804022270,0.010576797048763,10.000000000000000,15.000000000000000
183,Cacyreus fracta,INSECTA,LYCAENIDAE,LEPIDOPTERA,false,false,true,LC,,Water Bronze,,8598010.517263386398554,,,0.006385019921643,0.004491008718080,0.005010703559248,,
184,Calamonastes stierlingi,AVES,CISTICOLIDAE,PASSERIFORMES,false,false,true,LC,,Stierling's Wren-warbler,Not a Migrant,1622605.206025076564401,,,0.033236051628228,,,,
185,Calamonastes undosus,AVES,CISTICOLIDAE,PASSERIFORMES,false,false,true,LC,,Miombo Wren-warbler,Not a Migrant,1613856.017557933693752,,,0.000600721518664,0.023926384864001,0.026695121146244,,
186,Calandrella cinerea,AVES,ALAUDIDAE,PASSERIFORMES,false,false,true,LC,,Red-capped Lark,Full Migrant,5733399.310793603770435,,,0.009575204074113,,,,10.000000000000000
187,Calidris ferruginea,AVES,SCOLOPACIDAE,CHARADRIIFORMES,true,true,true,NT,,Curlew Sandpiper,Full Migrant,17944119.590800814330578,,,0.003059412759786,0.002151888254856,0.002400902517580,20.000000000000000,20.000000000000000
188,Calidris minuta,AVES,SCOLOPACIDAE,CHARADRIIFORMES,true,true,true,LC,,Little Stint,Full Migrant,22101450.449541810899973,,,0.002483930571189,0.001747113397799,0.001949287536565,10.000000000000000,10.000000000000000
189,Calidris pugnax,AVES,SCOLOPACIDAE,CHARADRIIFORMES,true,true,true,LC,,Ruff,Full Migrant,28967967.456488825380802,,,0.001895143955878,0.001332980653516,0.001487231783383,10.000000000000000,10.000000000000000
190,Camaroptera brachyura,AVES,CISTICOLIDAE,PASSERIFORMES,false,false,true,LC,,Bleating Camaroptera,Not a Migrant,15929565.068771947175264,,,0.003446325634267,0.002424029785149,0.002704535981699,,
191,Campephaga flava,AVES,CAMPEPHAGIDAE,PASSERIFORMES,false,false,true,LC,,Black Cuckooshrike,Not a Migrant,5048130.887819674797356,,,0.010875008920963,0.007649116286653,0.008534264039241,,
192,Campephaga quiscalina,AVES,CAMPEPHAGIDAE,PASSERIFORMES,false,false,true,LC,,Purple-throated Cuckooshrike,Not a Migrant,1373860.330147106200457,,,,,0.030841147287089,,
193,Campethera abingoni,AVES,PICIDAE,PICIFORMES,true,false,true,LC,,Golden-tailed Woodpecker,Not a Migrant,7182410.562766296789050,,,0.007643460083418,0.005376153291953,0.005998276139301,,
194,Campethera cailliautii,AVES,PICIDAE,PICIFORMES,true,false,true,LC,,Little Spotted Woodpecker,Not a Migrant,3824161.930292347446084,,,0.014355686145076,0.010097307827188,0.011265757749440,,
195,Campethera nubica,AVES,PICIDAE,PICIFORMES,false,false,true,LC,,Nubian Woodpecker,Not a Migrant,3241519.392061669379473,,,0.006046177209076,,,,
196,Campethera scriptoricauda,AVES,PICIDAE,PICIFORMES,false,false,true,LC,,Reichenow's Woodpecker,Not a Migrant,751702.520400720066391,,,0.073032172899940,0.051368379303280,0.057312674538243,,
197,Campocolinus coqui,AVES,PHASIANIDAE,GALLIFORMES,true,false,true,LC,,Coqui Francolin,Not a Migrant,4180005.516637318767607,,,0.013133587556456,0.009237724696172,0.010306704555730,,
198,Canis adustus,MAMMALIA,CANIDAE,CARNIVORA,false,false,true,LC,,Side-striped Jackal,,10712932.821627115830779,,,0.005124504125369,0.003604404212563,0.004021502105785,,
199,Canoparmelia caroliniana,LECANOROMYCETES,PARMELIACEAE,LECANORALES,false,false,true,LC,,Carolina Shield Lichen,,11145775.339528445154428,,,0.004925495693828,0.003464428360962,0.003865328394743,,
200,Cantharellus densilamellatus,AGARICOMYCETES,HYDNACEAE,CANTHARELLALES,false,false,true,LC,,,,1585589.838752819690853,,,0.005384165738052,,,,
201,Cantharellus heinemannianus,AGARICOMYCETES,HYDNACEAE,CANTHARELLALES,false,false,true,LC,,,,4347507.975762307643890,,,0.012627571644558,0.008881810086709,0.009909603879162,,
202,Cantharellus humidicola,AGARICOMYCETES,HYDNACEAE,CANTHARELLALES,false,false,true,LC,,,,4031329.331883948761970,,,0.013617956738248,0.009578413722188,0.010686817760228,,
203,Cantharellus miomboensis,AGARICOMYCETES,HYDNACEAE,CANTHARELLALES,false,false,true,LC,,,,4174670.455961890518665,,,0.013150371752296,0.009249530136213,0.010319876108970,,
204,Cantharellus ruber,AGARICOMYCETES,HYDNACEAE,CANTHARELLALES,false,false,true,LC,,,,2131242.738612009678036,,,0.025758899934120,,,,
205,Caprimulgus clarus,AVES,CAPRIMULGIDAE,CAPRIMULGIFORMES,false,false,true,LC,,Slender-tailed Nightjar,Not a Migrant,1364710.345813281601295,,,,,0.001897600619605,,10.000000000000000
206,Caprimulgus europaeus,AVES,CAPRIMULGIDAE,CAPRIMULGIFORMES,false,false,true,LC,,European Nightjar,Full Migrant,29394081.680164299905300,,,0.001867670813349,0.001313656967118,0.001465671980165,,10.000000000000000
207,Caprimulgus fossii,AVES,CAPRIMULGIDAE,CAPRIMULGIFORMES,true,false,true,LC,,Mozambique Nightjar,Full Migrant,6491570.488077694550157,,,0.008456885516386,0.005767584686393,0.006636619286570,,10.000000000000000
208,Caprimulgus pectoralis,AVES,CAPRIMULGIDAE,CAPRIMULGIFORMES,true,false,true,LC,,Fiery-necked Nightjar,Not a Migrant,5725165.593484989367425,,,0.009588974771612,0.006744563028031,0.007525036821700,,10.000000000000000
209,Caprimulgus poliocephalus,AVES,CAPRIMULGIDAE,CAPRIMULGIFORMES,false,false,true,LC,,Montane Nightjar,Not a Migrant,807013.868279528222047,,,0.068026672895057,,,,10.000000000000000
210,Caprimulgus tristigma,AVES,CAPRIMULGIDAE,CAPRIMULGIFORMES,false,false,true,LC,,Freckled Nightjar,Not a Migrant,4552256.428245848044753,,,0.012059616874522,,,,10.000000000000000
211,Caprimulgus vexillarius,AVES,CAPRIMULGIDAE,CAPRIMULGIFORMES,true,false,true,LC,,Pennant-winged Nightjar,Full Migrant,6624898.992161331698298,,,0.008286687616548,0.005828577950677,0.006503054907294,,10.000000000000000
212,Caracal caracal,MAMMALIA,FELIDAE,CARNIVORA,false,false,true,LC,,Caracal,Not a Migrant,17204678.762182958424091,,,0.003190903427962,0.002244374377745,0.002504091038073,,
213,Carduus nyassanus,MAGNOLIOPSIDA,ASTERACEAE,ASTERALES,true,false,true,LC,,,,10487248.339775314554572,,,0.005234782915458,0.003681970612322,0.004108044408361,,
214,Carex acutiformis,LILIOPSIDA,CYPERACEAE,POALES,true,false,true,LC,,Lesser Pond-Sedge,,5624270.093574359081686,,,0.009760994320302,0.006865555805240,0.007660030756795,,
215,Carex bequaertii,LILIOPSIDA,CYPERACEAE,POALES,true,false,true,LC,,,,2761246.227055221330374,,,0.019881772187254,0.013984171282094,0.015602404986262,,
216,Carex conferta,LILIOPSIDA,CYPERACEAE,POALES,true,false,false,LC,,,,2377860.872159074991941,,,0.023087334116978,0.016238855958008,0.018117999419447,,
217,Carex lycurus,LILIOPSIDA,CYPERACEAE,POALES,true,false,true,LC,,,,1076696.009039927506819,,,0.050987899999906,0.035863177597925,0.040013227075783,,
218,Catharsius oedipus,INSECTA,SCARABAEIDAE,COLEOPTERA,false,false,true,LC,,,,235958.272870984277688,,,,0.136997584317860,0.182583477057657,,
219,Catharsius pandion,INSECTA,SCARABAEIDAE,COLEOPTERA,false,false,true,LC,,,,2838649.781747607514262,,,0.019339641259102,0.013602854582295,0.015176962715978,,
220,Catoptropteryx aurita,INSECTA,TETTIGONIIDAE,ORTHOPTERA,false,false,true,LC,,Slender Leaf Katydid,Not a Migrant,1192308.589420376112685,,,,0.031171723914115,0.030108196761409,,
221,Catriscus brevirostris,AVES,LOCUSTELLIDAE,PASSERIFORMES,true,false,true,LC,,Fan-tailed Grassbird,Not a Migrant,2804815.498184427153319,,,0.019572933932646,0.013766944819069,0.015360041303676,,
222,Causus defilippii,REPTILIA,VIPERIDAE,SQUAMATA,false,false,true,LC,,Snouted Night Adder,,2279944.127010906115174,,,0.024078865700626,0.016936265996044,0.018896113019132,,
223,Causus rhombeatus,REPTILIA,VIPERIDAE,SQUAMATA,false,false,true,LC,,Rhombic Night Adder,,7908135.291783316992223,,,0.006942024436060,0.004882786999268,0.005447818014199,,
224,Ceblepyris caesius,AVES,CAMPEPHAGIDAE,PASSERIFORMES,true,false,true,LC,,Grey Cuckooshrike,Not a Migrant,905744.116602355497889,,,0.057734919722082,0.042632062945133,0.047565400770047,,
225,Ceblepyris pectoralis,AVES,CAMPEPHAGIDAE,PASSERIFORMES,false,false,true,LC,,White-breasted Cuckooshrike,Not a Migrant,6110180.301667003892362,,,0.003791242957063,,,,
226,Cecropis abyssinica,AVES,HIRUNDINIDAE,PASSERIFORMES,true,false,true,LC,,Lesser Striped Swallow,Full Migrant,13675527.052243364974856,,,0.004014358512802,0.002823565047523,0.003150305047602,,
227,Cecropis cucullata,AVES,HIRUNDINIDAE,PASSERIFORMES,true,false,true,LC,,Greater Striped Swallow,Full Migrant,5536030.333004757761955,,,,0.001254838883073,0.000278708670263,,
228,Cecropis daurica,AVES,HIRUNDINIDAE,PASSERIFORMES,true,false,true,LC,,Red-rumped Swallow,Full Migrant,21300227.254768352955580,,,0.002577365385946,,,,
229,Cecropis senegalensis,AVES,HIRUNDINIDAE,PASSERIFORMES,true,false,true,LC,,Mosque Swallow,Full Migrant,12912056.262182781472802,,,0.004251721594493,0.002990518272776,0.003336577925817,,
230,Centropus cupreicaudus,AVES,CUCULIDAE,CUCULIFORMES,true,false,true,LC,,Coppery-tailed Coucal,Not a Migrant,1750331.157119704876095,,,,0.022060819767796,0.024613674804371,,
231,Centropus grillii,AVES,CUCULIDAE,CUCULIFORMES,true,false,true,LC,,Black Coucal,Not a Migrant,8529565.070131424814463,,,0.006436256478243,0.004527046792385,0.005050911921895,,
232,Centropus senegalensis,AVES,CUCULIDAE,CUCULIFORMES,true,false,true,LC,,Senegal Coucal,Not a Migrant,9872447.084100345149636,,,,0.002886513772470,0.003334804622822,,
233,Centropus superciliosus,AVES,CUCULIDAE,CUCULIFORMES,true,false,true,LC,,White-browed Coucal,Not a Migrant,7293083.364388081245124,,,0.007527470302519,0.005294569972932,0.005907252083758,,
234,Centrostachys aquatica,MAGNOLIOPSIDA,AMARANTHACEAE,CARYOPHYLLALES,true,false,false,LC,,,,21895612.204617489129305,,,0.002507281729608,0.001763537818917,0.001967612574551,,
235,Cephalophus harveyi,MAMMALIA,BOVIDAE,CETARTIODACTYLA,false,false,true,LC,,Harvey's Duiker,,354882.583233355544508,,,0.154694738578160,0.108807087232525,0.121398129794876,,
236,Cercococcyx montanus,AVES,CUCULIDAE,CUCULIFORMES,false,false,true,LC,,Barred Long-tailed Cuckoo,Altitudinal Migrant,733881.517131857573986,,,0.074805628916476,0.052615768744368,0.058704410583436,,
237,Cercopithecus mitis,MAMMALIA,CERCOPITHECIDAE,PRIMATES,false,false,true,LC,,Blue Monkey,Not a Migrant,2351311.762905061244965,,,,0.010603384936502,0.017829772726189,,
238,Cercopithecus mitis ssp. moloneyi,MAMMALIA,CERCOPITHECIDAE,PRIMATES,false,false,true,LC,,Moloney's Monkey,Not a Migrant,209673.008801327348920,,,,0.118908135275095,0.199946329454933,,
239,Cercotrichas leucophrys,AVES,MUSCICAPIDAE,PASSERIFORMES,false,false,true,LC,,White-browed Scrub-robin,Not a Migrant,8126476.609740448184311,,,0.006755506854400,0.004751596792255,0.005301446613366,,
240,Ceriagrion glabrum,INSECTA,COENAGRIONIDAE,ODONATA,true,false,true,LC,,Common Pond Damsel,Nomadic,18415627.915203571319580,,,0.002981080454710,0.002096791940464,0.002339430515195,,
241,Ceriagrion kordofanicum,INSECTA,COENAGRIONIDAE,ODONATA,true,false,true,LC,,Little Orange Waxtail,,2396335.507330453488976,,,0.022909341480477,0.016113661911304,0.017978318048334,,
242,Ceriagrion suave,INSECTA,COENAGRIONIDAE,ODONATA,true,false,true,LC,,Suave Citril,,10081099.539886832237244,,,0.005445682608530,0.003830310378188,0.004273549897097,,
243,Ceryle rudis,AVES,ALCEDINIDAE,CORACIIFORMES,true,true,true,LC,,Pied Kingfisher,Not a Migrant,23875642.658652052283287,,,0.002299350397562,0.001617285898572,0.001804436534641,,
244,Ceuthmochares australis,AVES,CUCULIDAE,CUCULIFORMES,true,false,true,LC,,Whistling Yellowbill,Not a Migrant,1160697.875129442196339,,,0.047297810752952,0.033267692668835,0.037117395339850,,
